Timestamp,Flow Bytes/s,Flow Packets/s,Label
59:08.4,10122.71403,190.9946044,BENIGN
59:08.4,4378.989114,82.62243612,BENIGN
59:08.5,1210.66662,1.642879396,BENIGN
59:09.4,139.6193047,46.53976823,BENIGN
59:09.4,141.7953657,47.26512188,BENIGN
59:09.5,359.3352298,119.7784099,BENIGN
59:09.5,356.9516331,118.9838777,BENIGN
59:09.8,141.7585144,47.25283812,BENIGN
59:09.9,354.6623319,118.2207773,BENIGN
59:09.9,142.2390802,47.41302673,BENIGN
59:10.0,358.1768797,119.3922932,BENIGN
59:11.9,0,0.463252409,BENIGN
59:19.1,313106.7961,9708.737864,BENIGN
59:19.1,213576.1589,6622.516556,BENIGN
59:19.1,94922.73731,2943.340692,BENIGN
59:19.1,37000000,2000000,BENIGN
59:19.1,37000000,2000000,BENIGN
59:19.2,6000000,1000000,BENIGN
59:19.2,4000000,666666.6667,BENIGN
59:19.2,4000000,666666.6667,BENIGN
59:19.2,6000000,1000000,BENIGN
59:19.2,12000000,2000000,BENIGN
59:20.1,78802.68784,2443.494197,BENIGN
59:20.1,293849.6583,9111.617312,BENIGN
59:20.1,198156.682,6144.393241,BENIGN
59:20.1,252446.184,7827.78865,BENIGN
59:20.1,78371.81045,2430.133657,BENIGN
59:20.1,37000000,2000000,BENIGN
59:20.1,37000000,2000000,BENIGN
59:20.1,37000000,2000000,BENIGN
59:20.1,37000000,2000000,BENIGN
59:20.2,4000000,666666.6667,BENIGN
59:20.2,6000000,1000000,BENIGN
59:20.2,6000000,1000000,BENIGN
59:20.2,4000000,666666.6667,BENIGN
59:20.2,6000000,1000000,BENIGN
59:20.2,6000000,1000000,BENIGN
59:20.2,4000000,666666.6667,BENIGN
59:20.2,4000000,666666.6667,BENIGN
59:20.2,6000000,1000000,BENIGN
59:20.2,4000000,666666.6667,BENIGN
59:21.2,300000,9302.325581,BENIGN
59:21.2,82639.33376,2562.459962,BENIGN
59:21.2,98473.28244,3053.435115,BENIGN
59:21.2,37000000,2000000,BENIGN
59:21.2,37000000,2000000,BENIGN
59:21.2,37000000,2000000,BENIGN
59:21.2,6000000,1000000,BENIGN
59:21.2,108433.7349,18072.28916,BENIGN
59:21.2,6000000,1000000,BENIGN
59:21.2,6000000,1000000,BENIGN
59:21.2,6000000,1000000,BENIGN
59:21.2,4000000,666666.6667,BENIGN
59:21.2,4000000,666666.6667,BENIGN
59:21.2,6000000,1000000,BENIGN
59:29.0,8.133066138,0.364945275,BENIGN
59:33.3,1573.09999,65.54583292,BENIGN
59:36.4,10349.41132,189.8974554,BENIGN
59:36.4,105.3276298,0.524944779,BENIGN
59:36.4,9225.003604,192.1875751,BENIGN
59:36.4,4082.674152,85.05571149,BENIGN
59:36.4,13412.53114,191.6075877,BENIGN
59:39.9,0,0.665504179,BENIGN
59:44.9,0,0.070035135,BENIGN
59:50.5,26224.95268,34.3918771,BENIGN
59:50.5,3.565294002,1.386503223,BENIGN
59:50.5,924.7742395,10.40371019,BENIGN
59:50.5,263.6864547,2.715982292,BENIGN
59:50.5,258.2478116,2.833995189,BENIGN
59:50.5,3391.588949,7.203082163,BENIGN
59:51.3,428.1661998,71.36103331,BENIGN
59:51.3,425.8490365,70.97483942,BENIGN
59:51.3,0,1.39090222,BENIGN
59:51.3,0,1.390991992,BENIGN
59:51.3,7324.588107,83.02429844,BENIGN
59:51.3,7519.183338,77.07591121,BENIGN
59:51.3,3.465011469,1.34750446,BENIGN
59:51.3,14332.12307,191.0949742,BENIGN
59:51.3,3.467727689,1.348560768,BENIGN
59:51.4,14368.50424,191.5800565,BENIGN
59:51.4,9806.694955,188.5902876,BENIGN
59:51.4,163636.3636,27272.72727,BENIGN
59:51.4,900000,150000,BENIGN
59:51.4,11043.93774,190.4127196,BENIGN
59:51.4,429.2229277,71.53715461,BENIGN
59:51.4,301.3296169,50.22160282,BENIGN
59:51.5,142857.1429,23809.52381,BENIGN
59:51.5,189473.6842,31578.94737,BENIGN
59:51.6,12477.20511,191.9570016,BENIGN
59:51.6,12533.82709,189.9064711,BENIGN
59:51.6,12363.87845,190.2135147,BENIGN
59:51.6,13895.54384,191.6626737,BENIGN
59:51.6,12465.50576,190.313065,BENIGN
59:51.7,147.0974133,1.779916842,BENIGN
59:51.7,11019.80715,189.9966751,BENIGN
59:51.9,13877.59008,191.4150357,BENIGN
59:52.0,12244.70273,191.3234802,BENIGN
59:52.4,7601.672368,190.0418092,BENIGN
59:52.4,7571.813923,189.2953481,BENIGN
59:52.4,654.4487804,3.062527355,BENIGN
59:52.4,7598.423327,189.9605832,BENIGN
59:52.4,7598.062494,189.9515624,BENIGN
59:52.4,8760.65324,190.4489835,BENIGN
59:52.6,6268.401558,189.9515624,BENIGN
59:52.6,2386.744389,61.19857407,BENIGN
59:52.6,18140.15658,190.9490166,BENIGN
59:52.6,6349.511761,192.4094473,BENIGN
59:52.6,18198.36215,191.5617068,BENIGN
59:52.6,10831.01697,191.6994153,BENIGN
59:52.6,27161.78356,189.9425424,BENIGN
59:52.6,10179.09444,192.0583857,BENIGN
59:52.6,7389.512576,189.4746814,BENIGN
59:52.7,11232.74631,190.3855307,BENIGN
59:52.7,2664.377276,59.20838391,BENIGN
59:55.5,291.8784813,48.64641354,BENIGN
59:55.5,95744.68085,15957.44681,BENIGN
59:56.5,219.0500529,36.50834216,BENIGN
59:56.5,217.5765598,36.26275996,BENIGN
59:56.6,71146.24506,11857.70751,BENIGN
59:56.6,155172.4138,25862.06897,BENIGN
59:59.4,37000000,2000000,BENIGN
59:59.5,75949.36709,12658.22785,BENIGN
59:59.5,47.98742729,7.997904549,BENIGN
59:59.5,6000000,1000000,BENIGN
59:59.5,48.02122538,8.003537564,BENIGN
00:00.0,100000,16666.66667,BENIGN
00:00.0,100558.6592,16759.77654,BENIGN
00:07.4,6000000,1000000,BENIGN
00:43.7,25236.59306,382.3726221,BENIGN
00:43.7,5660.217961,84.48086508,BENIGN
00:43.7,2322.299915,36.41063011,BENIGN
00:45.7,327433.6283,26548.67257,BENIGN
00:45.7,37000000,2000000,BENIGN
00:45.8,6000000,1000000,BENIGN
00:49.4,1088495.575,35398.23009,BENIGN
00:49.4,0,7500,BENIGN
00:49.4,0,45454.54545,BENIGN
00:52.5,435810.8108,13513.51351,BENIGN
00:52.5,37000000,2000000,BENIGN
00:52.5,4000000,666666.6667,BENIGN
00:52.5,6000000,1000000,BENIGN
00:53.5,128486.0558,3984.063745,BENIGN
00:53.5,307875.895,9546.539379,BENIGN
00:53.5,209415.5844,6493.506494,BENIGN
00:53.5,107142.8571,3322.259136,BENIGN
00:53.5,37000000,2000000,BENIGN
00:53.5,37000000,2000000,BENIGN
00:53.5,37000000,2000000,BENIGN
00:53.5,37000000,2000000,BENIGN
00:53.5,6000000,1000000,BENIGN
00:53.5,80357.14286,13392.85714,BENIGN
00:53.5,6000000,1000000,BENIGN
00:53.5,9000000,1500000,BENIGN
00:53.5,82191.78082,13698.63014,BENIGN
00:53.5,6000000,1000000,BENIGN
00:53.5,6000000,1000000,BENIGN
00:53.5,6000000,1000000,BENIGN
00:54.5,129129.1291,4004.004004,BENIGN
00:54.5,190546.5288,5908.419498,BENIGN
00:54.5,275641.0256,8547.008547,BENIGN
00:54.5,144134.0782,4469.273743,BENIGN
00:54.5,119666.0482,3710.575139,BENIGN
00:54.5,37000000,2000000,BENIGN
00:54.5,37000000,2000000,BENIGN
00:54.5,37000000,2000000,BENIGN
00:54.5,37000000,2000000,BENIGN
00:54.5,4000000,666666.6667,BENIGN
00:54.5,4000000,666666.6667,BENIGN
00:54.5,6000000,1000000,BENIGN
00:54.5,4000000,666666.6667,BENIGN
00:54.5,12000000,2000000,BENIGN
00:54.5,12000000,2000000,BENIGN
00:54.5,9000000,1500000,BENIGN
00:54.5,60200.6689,10033.44482,BENIGN
00:54.5,4000000,666666.6667,BENIGN
00:54.5,12000000,2000000,BENIGN
00:55.5,605633.8028,18779.34272,BENIGN
00:55.5,37000000,2000000,BENIGN
00:55.5,6000000,1000000,BENIGN
00:55.5,4000000,666666.6667,BENIGN
01:11.6,0,0.341819149,BENIGN
01:13.4,0,0.455668961,BENIGN
01:33.3,370.9989829,2.991927282,BENIGN
01:59.6,444043.3213,14440.43321,BENIGN
01:59.6,31000000,2000000,BENIGN
01:59.6,0,666666.6667,BENIGN
01:59.6,0,666666.6667,BENIGN
02:27.5,594470.0461,18433.17972,BENIGN
02:27.5,37000000,2000000,BENIGN
02:27.5,6000000,1000000,BENIGN
02:27.5,75000,12500,BENIGN
02:32.1,0,0.148213726,BENIGN
03:09.7,14955.94189,190.5215528,BENIGN
03:09.7,5040.209313,64.20648807,BENIGN
03:09.7,0,0.665553491,BENIGN
03:15.7,0,0.349441462,BENIGN
03:17.1,0,0.455309479,BENIGN
03:22.9,13445.21789,190.7123105,BENIGN
03:30.7,14994.50838,191.0128456,BENIGN
03:30.7,0,0.666457103,BENIGN
03:43.6,0,0.218206363,BENIGN
04:02.7,400.8208812,8.016417623,BENIGN
04:02.7,315.3767677,14.33530762,BENIGN
04:02.7,315.6022264,14.34555575,BENIGN
04:03.6,7984.031936,190.0959985,BENIGN
04:03.7,43.37978012,0.144599267,BENIGN
04:04.8,10469.19272,192.0952793,BENIGN
04:04.8,4665.097368,85.59811684,BENIGN
04:04.8,56.26126682,0.474492612,BENIGN
04:04.8,9124.17431,190.0869648,BENIGN
04:04.9,10575.01652,188.8395808,BENIGN
04:05.0,22.72641638,0.339453568,BENIGN
04:05.0,9546.539379,190.9307876,BENIGN
04:05.0,4341.031429,86.82062858,BENIGN
04:05.0,10772.33817,192.3631817,BENIGN
04:24.7,7436.384058,154.9246679,BENIGN
04:32.7,13552.85135,190.8852303,BENIGN
04:32.7,2731.943767,2.980160672,BENIGN
04:32.7,10579.46622,192.3539312,BENIGN
04:32.7,3612.182908,65.67605287,BENIGN
04:32.7,16318.71638,182.3320266,BENIGN
04:33.4,301.6884415,3.379210919,BENIGN
04:33.4,639.0822887,8.757551062,BENIGN
04:33.4,641.5600611,2.782815918,BENIGN
04:33.4,631.2749776,2.782812551,BENIGN
04:33.4,1568.729982,65.36374926,BENIGN
04:33.7,1342.441067,6.044088522,BENIGN
04:34.0,132.3079069,0.754812835,BENIGN
04:34.0,129.4324388,0.754812889,BENIGN
04:34.4,9794.373514,11.58893331,BENIGN
04:34.5,2753.841558,3.606331881,BENIGN
04:34.5,1115.482707,1.832235967,BENIGN
04:34.6,605.1817458,2.568033771,BENIGN
04:35.7,63294.99234,58.55017154,BENIGN
04:35.7,151131.2315,423.3976029,BENIGN
04:35.7,12629.39172,14.73552189,BENIGN
04:35.7,82.50872104,0.476339008,BENIGN
04:35.8,31000000,2000000,BENIGN
04:35.8,20666666.67,1000000,BENIGN
04:35.8,342857.1429,71428.57143,BENIGN
04:35.9,181.920115,1.266933374,BENIGN
04:35.9,80.48069737,0.494060166,BENIGN
04:35.9,2483.812469,4.665887356,BENIGN
04:35.9,88.87879839,0.502669584,BENIGN
04:36.1,313.4522933,3.267684929,BENIGN
04:36.1,108.8335507,0.795641139,BENIGN
04:37.2,1661.424116,4.04674945,BENIGN
04:37.3,156202.1782,446.8025691,BENIGN
04:37.4,2973.76373,191.8557245,BENIGN
04:37.4,263736.2637,54945.05495,BENIGN
04:37.5,287.9104951,4.590409679,BENIGN
04:39.3,154598.7606,410.901095,BENIGN
04:39.4,31000000,2000000,BENIGN
04:39.4,4061.776791,425.0696642,BENIGN
04:39.4,328767.1233,68493.15068,BENIGN
04:39.6,78.64164293,0.509997684,BENIGN
04:39.8,87.77961465,14.62993577,BENIGN
04:39.8,104.0065182,0.54489335,BENIGN
04:39.8,104.9992312,0.596006016,BENIGN
04:40.0,447.2938721,223.646936,BENIGN
04:40.1,209302.3256,34883.72093,BENIGN
04:40.1,973.618768,2.759731154,BENIGN
04:40.7,165.5588599,0.799472559,BENIGN
04:40.7,39424.57387,169.653906,BENIGN
04:40.7,73503.06564,233.6786585,BENIGN
04:40.7,116.2638225,0.527466486,BENIGN
04:40.7,430.6091785,3.994037324,BENIGN
04:40.7,51498.5573,233.0251462,BENIGN
04:40.7,50792.78447,181.9275928,BENIGN
04:40.8,47664.07358,184.1971155,BENIGN
04:40.8,55366.55469,199.699025,BENIGN
04:40.8,100.7709445,0.612796284,BENIGN
04:40.8,65503.91522,236.2629945,BENIGN
04:40.8,0,161.0046691,BENIGN
04:40.8,59.09835659,0.613447854,BENIGN
04:40.8,39.39890746,0.561607234,BENIGN
04:40.8,39.39890916,0.561607258,BENIGN
04:40.8,39.39890746,0.561607234,BENIGN
04:40.9,0,48.45430759,BENIGN
04:40.9,2688.24221,5.470328854,BENIGN
04:40.9,39.40831015,0.561741263,BENIGN
04:40.9,0,249.9107462,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,5845.224353,221.0378957,BENIGN
04:40.9,0,36144.57831,BENIGN
04:40.9,0,75.27853056,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,162162.1622,40540.54054,BENIGN
04:40.9,31000000,2000000,BENIGN
04:40.9,0,39473.68421,BENIGN
04:40.9,29619.65668,1682.935039,BENIGN
04:40.9,9218.093568,367.0922217,BENIGN
04:40.9,48916.06448,2779.321845,BENIGN
04:40.9,56482.67009,3209.242619,BENIGN
04:40.9,88088.08809,5005.005005,BENIGN
04:40.9,155844.1558,38961.03896,BENIGN
04:40.9,218181.8182,54545.45455,BENIGN
04:40.9,222222.2222,55555.55556,BENIGN
04:40.9,226415.0943,56603.77358,BENIGN
04:41.0,567.0038973,0.91272314,BENIGN
04:41.0,153846.1538,38461.53846,BENIGN
04:41.0,73.85682587,0.460326477,BENIGN
04:41.0,111.2430981,0.705792474,BENIGN
04:41.0,447.5941813,223.7970906,BENIGN
04:41.0,59589.5731,232.2897234,BENIGN
04:41.0,59064.77771,230.2439867,BENIGN
04:41.0,59246.37514,230.9518826,BENIGN
04:41.0,58156.35873,232.9077474,BENIGN
04:41.0,4316.781059,6.237444471,BENIGN
04:41.1,74082.06567,287.6973424,BENIGN
04:41.1,155.0146146,0.905831532,BENIGN
04:41.1,68098.33286,291.680719,BENIGN
04:41.1,31000000,2000000,BENIGN
04:41.1,31000000,2000000,BENIGN
04:41.1,31000000,2000000,BENIGN
04:41.1,3291.811619,224.4417013,BENIGN
04:41.2,3318.500641,226.2614073,BENIGN
04:41.2,89249.4929,5070.993915,BENIGN
04:41.2,137931.0345,34482.75862,BENIGN
04:41.2,221662.4685,12594.45844,BENIGN
04:41.2,230769.2308,57692.30769,BENIGN
04:41.2,210023.8663,11933.17422,BENIGN
04:41.2,176470.5882,44117.64706,BENIGN
04:41.2,153846.1538,38461.53846,BENIGN
04:41.2,173913.0435,43478.26087,BENIGN
04:41.2,31000000,2000000,BENIGN
04:41.2,389.7671784,0.948668376,BENIGN
04:41.2,0,333333.3333,BENIGN
04:41.2,0,1000000,BENIGN
04:41.2,532.1752564,0.940268901,BENIGN
04:41.2,19587.15129,58.16525997,BENIGN
04:41.2,3091.99685,3.694329815,BENIGN
04:41.2,8838.693789,9.380805608,BENIGN
04:41.2,98.23224596,0.670527276,BENIGN
04:41.3,0,1.238897707,BENIGN
04:41.3,62.77264844,0.605386857,BENIGN
04:41.3,0,1.240888774,BENIGN
04:41.4,303.8312408,0.937563188,BENIGN
04:41.4,1674.885425,4.887269694,BENIGN
04:41.5,80.50808619,0.424620708,BENIGN
04:41.6,1325.024014,4.841971099,BENIGN
04:41.6,1325.567353,4.843956596,BENIGN
04:41.6,133.1033555,0.672544,BENIGN
04:41.6,64.71793619,0.407886152,BENIGN
04:41.6,1337.468178,4.875111823,BENIGN
04:41.7,2227.94438,5.907644835,BENIGN
04:41.7,1817.642269,2.279175259,BENIGN
04:41.7,74607.71736,331.9487184,BENIGN
04:41.7,53000000,2000000,BENIGN
04:41.7,0,875000,BENIGN
04:41.7,0,46875,BENIGN
04:41.8,1457.474282,1.996888749,BENIGN
04:41.8,859.7632055,1.399267014,BENIGN
04:41.8,1107.36045,1.625197679,BENIGN
04:41.8,1134.152604,1.815300016,BENIGN
04:41.8,2005.476911,2.56883139,BENIGN
04:41.8,0,71.85972981,BENIGN
04:41.9,0,51724.13793,BENIGN
04:42.0,279.4651747,0.821676568,BENIGN
04:42.0,156077.2706,437.2540446,BENIGN
04:42.1,31000000,2000000,BENIGN
04:42.1,15500000,1000000,BENIGN
04:42.1,31000000,2000000,BENIGN
04:42.1,296296.2963,49382.71605,BENIGN
04:42.2,1248.916308,2.14200568,BENIGN
04:42.2,166218.5112,384.133274,BENIGN
04:42.2,175454.526,384.5578653,BENIGN
04:42.2,1619.828244,4.15588392,BENIGN
04:42.2,700.5657134,2.635388091,BENIGN
04:42.2,1488.28075,3.44920052,BENIGN
04:42.2,1092.239764,2.827638833,BENIGN
04:42.2,124.6720215,0.491101416,BENIGN
04:42.3,31000000,2000000,BENIGN
04:42.3,3666.055657,208.2986169,BENIGN
04:42.3,31000000,2000000,BENIGN
04:42.3,215.3824776,0.983182338,BENIGN
04:42.3,144578.3133,36144.57831,BENIGN
04:42.3,0,666666.6667,BENIGN
04:42.3,0,666666.6667,BENIGN
04:42.4,100715.3681,352.3980689,BENIGN
04:42.4,73.29231741,0.645633522,BENIGN
04:42.4,633.8403048,1.628443471,BENIGN
04:42.5,24000000,2000000,BENIGN
04:42.5,48000000,1500000,BENIGN
04:42.5,1366.172062,265.6445676,BENIGN
04:42.6,67143.92595,190.7081139,BENIGN
04:42.6,1017.813623,3.471397077,BENIGN
04:42.6,409500000,1000000,BENIGN
04:42.6,0,15463.91753,BENIGN
04:42.6,0,89.60841124,BENIGN
04:42.7,50972.63377,125.3278667,BENIGN
04:42.7,170.3732152,0.493194574,BENIGN
04:42.7,141.8218207,0.535593736,BENIGN
04:42.7,133.8275516,0.501577026,BENIGN
04:42.7,184.5879782,0.742114259,BENIGN
04:42.7,381.6803741,0.88881279,BENIGN
04:42.7,37788.08036,111.9845909,BENIGN
04:42.7,192.9936264,0.793892852,BENIGN
04:42.7,103.3180042,0.647193712,BENIGN
04:42.7,157483.3937,233.7015631,BENIGN
04:42.7,50953.35705,121.1039296,BENIGN
04:42.7,88.00822304,0.510291204,BENIGN
04:42.7,60165.18906,140.7246236,BENIGN
04:42.7,78.01022111,0.493412522,BENIGN
04:42.8,77456.22883,168.1019991,BENIGN
04:42.8,64237.40428,268.1524298,BENIGN
04:42.8,8427.469966,73.35322021,BENIGN
04:42.8,88813.05828,282.8441346,BENIGN
04:42.8,24.52040024,0.509761668,BENIGN
04:42.8,88951.8049,244.51451,BENIGN
04:42.9,21.20679542,0.50986183,BENIGN
04:42.9,2861.974763,130.0897619,BENIGN
04:42.9,31000000,2000000,BENIGN
04:42.9,1003.820996,64.76264491,BENIGN
04:42.9,2748.711541,124.9414337,BENIGN
04:42.9,0,32.460682,BENIGN
04:42.9,9115.646259,77.74538387,BENIGN
04:42.9,6346.221648,391.742077,BENIGN
04:42.9,97089.94272,198.0753677,BENIGN
04:42.9,0,666666.6667,BENIGN
04:42.9,0,1000000,BENIGN
04:42.9,436363.6364,90909.09091,BENIGN
04:42.9,87.58932286,14.59822048,BENIGN
04:43.0,429687.5,39062.5,BENIGN
04:43.0,347826.087,72463.76812,BENIGN
04:43.0,150000,37500,BENIGN
04:43.0,260869.5652,54347.82609,BENIGN
04:43.0,0,46153.84615,BENIGN
04:43.0,363636.3636,75757.57576,BENIGN
04:43.0,1309.26188,4.371492088,BENIGN
04:43.0,22.65511668,0.510562217,BENIGN
04:43.2,216867.4699,36144.57831,BENIGN
04:43.3,184.1160357,0.842447319,BENIGN
04:46.9,53000000,2000000,BENIGN
04:46.9,53000000,2000000,BENIGN
04:46.9,53000000,2000000,BENIGN
04:46.9,0,69.80802792,BENIGN
04:46.9,0,69.8031551,BENIGN
04:46.9,31000000,2000000,BENIGN
04:46.9,15500000,1000000,BENIGN
04:47.0,20666666.67,1000000,BENIGN
04:47.0,206896.5517,43103.44828,BENIGN
04:47.0,0,750000,BENIGN
04:47.0,0,71428.57143,BENIGN
04:47.0,0,12048.19277,BENIGN
04:47.0,0,69444.44444,BENIGN
04:47.0,31000000,1500000,BENIGN
04:47.0,347826.087,72463.76812,BENIGN
04:47.0,0,41095.89041,BENIGN
04:47.0,0,41095.89041,BENIGN
04:47.0,0,750000,BENIGN
04:47.0,0,45871.55963,BENIGN
04:47.4,1874.540021,2.206159776,BENIGN
04:47.4,101439.5833,340.2438023,BENIGN
04:47.5,150943.3962,31446.54088,BENIGN
04:47.5,24000000,2000000,BENIGN
04:47.5,6000000,1000000,BENIGN
04:48.9,15500000,1000000,BENIGN
04:49.0,15500000,750000,BENIGN
04:49.0,289156.6265,60240.96386,BENIGN
04:49.9,37000000,2000000,BENIGN
04:49.9,37000000,2000000,BENIGN
04:50.2,27149.32127,4524.886878,BENIGN
04:50.2,246575.3425,41095.89041,BENIGN
04:50.2,3600000,600000,BENIGN
04:50.2,276923.0769,46153.84615,BENIGN
04:51.5,68085.68824,291.704649,BENIGN
04:51.6,31000000,2000000,BENIGN
04:51.6,0,1000000,BENIGN
04:51.6,0,666666.6667,BENIGN
04:52.3,53811.65919,8968.609865,BENIGN
04:52.3,711.6593524,118.6098921,BENIGN
04:52.5,0,2000000,BENIGN
04:52.5,0,121.1009809,BENIGN
04:52.7,0,20000,BENIGN
04:52.7,0,201.1182173,BENIGN
04:52.9,85.3679358,14.2279893,BENIGN
04:52.9,18500000,1000000,BENIGN
04:53.2,200000,33333.33333,BENIGN
04:53.2,48913.04348,8152.173913,BENIGN
04:53.2,225000,37500,BENIGN
04:57.8,0,10152.28426,BENIGN
04:57.8,0,59.12262031,BENIGN
05:02.3,31000000,2000000,BENIGN
05:02.3,261603.3755,29535.86498,BENIGN
05:02.3,260869.5652,54347.82609,BENIGN
05:02.9,85.35336292,14.22556049,BENIGN
05:03.2,180000,30000,BENIGN
05:08.6,0,0.107146757,BENIGN
05:09.6,0,0.665595871,BENIGN
05:16.6,0,0.346092756,BENIGN
05:21.0,0,0.449762404,BENIGN
05:23.3,0,20618.5567,BENIGN
05:23.3,0,17.75583945,BENIGN
05:23.5,0,142.2205366,BENIGN
05:37.3,116.9438289,0.741823778,BENIGN
05:37.3,86.91213425,0.679404176,BENIGN
05:37.5,1323.839263,4.978711032,BENIGN
05:40.1,41.67473648,0.407576885,BENIGN
05:40.1,12.70729701,0.1018621,BENIGN
05:41.0,135.1342177,0.586284018,BENIGN
05:41.1,34354.10887,116.4785362,BENIGN
05:41.2,21.4538125,0.510805059,BENIGN
05:41.4,31000000,2000000,BENIGN
05:41.5,0,666666.6667,BENIGN
05:41.5,0,666666.6667,BENIGN
05:43.3,0,33.12190517,BENIGN
05:43.4,0,32608.69565,BENIGN
05:43.6,59000000,2000000,BENIGN
05:43.8,4500000,750000,BENIGN
05:43.8,178217.8218,29702.9703,BENIGN
05:43.9,0,30.73613032,BENIGN
05:43.9,0,36585.36585,BENIGN
06:10.7,9813.90612,185.16804,BENIGN
06:10.8,101.6783439,0.465792847,BENIGN
06:12.9,57.94652827,0.193155094,BENIGN
06:35.5,0,1.630724945,BENIGN
06:35.5,0,1.630715372,BENIGN
06:36.6,31000000,2000000,BENIGN
06:36.6,0,75.13148009,BENIGN
06:36.6,0,74.53508739,BENIGN
06:36.6,0,75.15689001,BENIGN
06:36.6,0,74.53508739,BENIGN
06:36.6,0,74.54897868,BENIGN
06:36.6,0,37500,BENIGN
06:36.6,0,37500,BENIGN
06:36.6,0,39473.68421,BENIGN
06:36.6,0,39473.68421,BENIGN
06:36.6,0,40540.54054,BENIGN
06:36.6,0,1000000,BENIGN
06:36.6,0,71428.57143,BENIGN
06:37.6,53000000,2000000,BENIGN
06:37.6,53000000,2000000,BENIGN
06:37.6,31000000,2000000,BENIGN
06:37.6,53000000,2000000,BENIGN
06:37.6,860465.1163,69767.44186,BENIGN
06:37.6,0,750000,BENIGN
06:37.6,0,67567.56757,BENIGN
06:37.6,0,750000,BENIGN
06:37.6,0,49019.60784,BENIGN
06:37.6,0,1000000,BENIGN
06:37.6,0,51546.39175,BENIGN
06:38.6,0,132.0916716,BENIGN
06:38.6,0,71.46430358,BENIGN
06:38.6,31000000,2000000,BENIGN
06:38.6,53000000,2000000,BENIGN
06:38.6,31000000,2000000,BENIGN
06:38.6,0,132.3451562,BENIGN
06:38.6,0,75.28419785,BENIGN
06:38.6,0,74.52953233,BENIGN
06:38.6,31000000,2000000,BENIGN
06:38.6,0,69.24009001,BENIGN
06:38.6,0,69.97410958,BENIGN
06:38.6,0,69.24009001,BENIGN
06:38.6,0,41666.66667,BENIGN
06:38.6,0,42857.14286,BENIGN
06:38.6,15500000,750000,BENIGN
06:38.6,263736.2637,54945.05495,BENIGN
06:38.6,986666.6667,80000,BENIGN
06:38.6,0,37037.03704,BENIGN
06:38.6,0,44776.1194,BENIGN
06:38.6,0,46875,BENIGN
06:38.6,0,750000,BENIGN
06:38.6,0,84745.76271,BENIGN
06:38.6,0,37500,BENIGN
06:38.6,0,46875,BENIGN
06:38.6,0,47619.04762,BENIGN
06:38.6,0,2000000,BENIGN
06:38.6,0,1000000,BENIGN
06:40.3,5.757663398,0.187546039,BENIGN
06:40.3,5.757688666,0.187546862,BENIGN
06:41.3,5.757731644,0.187548262,BENIGN
06:41.4,7.835176291,0.116076686,BENIGN
06:41.4,67.7537079,0.919473559,BENIGN
06:41.4,19.13301315,0.460010111,BENIGN
06:42.3,5.275290963,0.191133731,BENIGN
06:42.3,5.867819996,0.191134202,BENIGN
06:44.3,5.867840184,0.191134859,BENIGN
06:44.3,5.867851848,0.191135239,BENIGN
06:44.3,5.867860035,0.191135506,BENIGN
06:45.3,4.931313587,0.191136186,BENIGN
06:55.8,238007.3801,7380.073801,BENIGN
06:55.8,457446.8085,14184.39716,BENIGN
06:55.8,37000000,2000000,BENIGN
06:55.8,37000000,2000000,BENIGN
06:55.8,4000000,666666.6667,BENIGN
06:55.8,6000000,1000000,BENIGN
06:55.8,4000000,666666.6667,BENIGN
06:55.8,6000000,1000000,BENIGN
06:58.6,373.3112093,1.020965813,BENIGN
07:07.2,0,0.214142267,BENIGN
07:18.5,0,0.421292377,BENIGN
07:19.5,0,0.119284824,BENIGN
07:23.8,568281.9383,17621.14537,BENIGN
07:23.8,37000000,2000000,BENIGN
07:23.8,50704.22535,8450.704225,BENIGN
07:23.8,103448.2759,17241.37931,BENIGN
07:26.4,0,0.519178888,BENIGN
07:26.6,129883.8437,4223.864836,BENIGN
07:26.6,333333.3333,10840.1084,BENIGN
07:26.6,331182.7957,10752.68817,BENIGN
07:26.6,217314.4876,7067.137809,BENIGN
07:26.6,31000000,2000000,BENIGN
07:26.6,0,39.76222191,BENIGN
07:26.6,31000000,2000000,BENIGN
07:26.6,31000000,2000000,BENIGN
07:26.6,0,500000,BENIGN
07:26.6,0,666666.6667,BENIGN
07:26.6,0,2000000,BENIGN
07:26.6,0,666666.6667,BENIGN
07:26.6,0,31578.94737,BENIGN
07:26.6,0,666666.6667,BENIGN
07:26.6,0,2000000,BENIGN
07:30.6,305970.1493,9950.248756,BENIGN
07:30.6,442446.0432,14388.48921,BENIGN
07:30.6,251533.7423,8179.9591,BENIGN
07:30.6,31000000,2000000,BENIGN
07:30.6,0,1000000,BENIGN
07:30.6,0,1000000,BENIGN
07:30.6,0,1000000,BENIGN
07:30.6,0,2000000,BENIGN
07:30.6,0,19047.61905,BENIGN
07:30.6,0,18691.58879,BENIGN
07:31.6,160365.0587,5215.123859,BENIGN
07:31.6,160365.0587,5215.123859,BENIGN
07:31.6,286713.2867,9324.009324,BENIGN
